time,Y,Ym,Yl,Yu,U,Um,Ul,Uu,Mode,Control
204,0.07542811626874857,0.117,0.0,0.41834728828162593,55.30487014182381,61.595,45.54444491677809,65.065295366869535,y,10
205,0.10072884649922642,0.529,0.0,0.44274141572098613,51.154728977355035,50.333,41.369043676214076,60.940414278495993,y,10
206,0.10492583343631057,0.062,0.0,0.44052471621766109,55.75902935155091,57.333,45.924192996181148,65.593865706920667,y,10
207,0.10466425616348674,0.05,0.0,0.44027387886812519,59.944186858410404,59.067,50.097766150636964,69.790607566183837,y,10
208,0.09929420769319974,0.055,0.0,0.43084320397969578,54.81617106866025,51.8,44.897609131856917,64.734733005463582,y,10
209,0.09676822383796257,0.053,0.0,0.42800359317247771,49.70542261748085,49.8,39.771467876338932,59.639377358622767,y,10
210,0.1001643557248717,0.052,0.0,0.43272728281370187,46.492586091147594,49.537,36.571398476981862,56.413773705313325,y,10
211,0.08717990856702151,0.054,0.0,0.42180977435855449,38.36432280122327,42.264,28.420628182934951,48.308017419511586,y,10
212,0.09035116378130659,0.058,0.0,0.42446589237170107,40.24101719131312,47.133,30.209944710145383,50.27208967248086,y,10
213,0.08151725971068802,0.054,0.0,0.41505864624790645,38.35025175072229,42.67,28.31969759494519,48.380805906499397,y,10
214,0.08785751389786323,0.053,0.0,0.42379594581989133,38.692512802460215,42.798,28.638198671747013,48.746826933173416,y,10
215,0.0837158745780695,0.05,0.0,0.41684864362121871,40.38370019281166,43.2,30.325862833296675,50.441537552326643,y,10
216,0.08592444637323349,0.049,0.0,0.42711871280754304,35.287162646142974,35.333,25.25987539281293,45.314449899473018,y,10
217,0.06995928927392248,0.051,0.0,0.41105928552763876,31.81068005779734,33.6,21.779845940127743,41.841514175466941,y,9
218,0.062229353061351134,0.053,0.0,0.40123517265228525,30.986224154057936,33.8,20.951463919607917,41.020984388507955,y,9
219,0.055612090625265925,0.049,0.0,0.40066611970330868,27.19997384607234,28.8,17.164339768368109,37.23560792377657,y,7
220,0.04029719515714261,0.053,0.0,0.38286168933178344,24.73532180243278,27.333,14.70033813012251,34.770305474743047,y,7
221,0.04459821844504852,0.061,0.0,0.3928263301925457,23.01334137857848,25.733,12.984681087939,33.04200166921796,y,5
222,0.06665565691965691,0.058,0.0,0.29511352212063918,21.435327195005872,23.867,11.407884682331538,31.462769707680206,g,6
223,0.06556472393950077,0.053,0.0,0.29387480316558928,21.328468314950953,23.733,11.305082321907856,31.351854307994053,g,5
224,0.039898270674932845,0.054,0.0,0.39808746309358245,18.264160683246445,19.267,8.2353949937768061,28.292926372716082,y,5
225,0.02467581567446475,0.05,0.0,0.37974974378720594,15.253508054456773,16.867,5.2360178602349112,25.270998248678637,y,3
226,0.016789814192869512,0.056,0.0,0.36919076985835991,13.853841727979116,16.2,3.837181598828753,23.870501857129479,y,3
227,0.024138525001268785,0.052,0.0,0.37749240585397259,12.764756434608884,14.8,2.7629886172740612,22.766524251943707,y,2
