time,Y,Ym,Yl,Yu,U,Um,Ul,Uu,Mode,Control
268,0.06488798101373579,0.057,0.0,0.30598820562076801,51.1540902680523,53.0,42.434695173594378,59.873485362510223,y,5
269,0.08079630367634424,0.061,0.0,0.32059192259555758,48.7060467447883,51.794,39.991216967462499,57.420876522114106,y,5
270,0.07648595813504909,0.063,0.0,0.3153551920915223,45.83572052489514,49.267,37.121055465697403,54.550385584092872,y,4
271,0.23176361846758323,0.08,0.0,0.47512292227928821,49.28368122077927,54.2,40.466295167306903,58.101067274251641,y,4
272,0.13270948261998713,0.08,0.0099084589489524949,0.25551050629102179,48.00569851388747,49.6,39.200572458163606,56.810824569611327,g,5
273,0.0713141858807394,0.078,0.0,0.30920650165755881,47.528140967518695,49.267,38.720762885981841,56.335519049055549,y,5
274,0.05402070020247073,0.064,0.0,0.29001170534526083,44.205902101547935,45.067,35.406544063302761,53.005260139793108,y,3
275,0.12372238488086965,0.068,0.0,0.36023726726705252,36.65766485058964,37.536,27.869370838497552,45.445958862681728,y,4
276,0.050485026007618436,0.057,0.0,0.28589411416081939,34.121680939370464,38.531,25.327718245925475,42.915643632815453,y,2
277,0.04669446573393356,0.099,0.0,0.33853334140278879,30.332192914975895,34.133,21.544139970030486,39.120245859921305,y,2
278,0.17068658310972906,0.253,0.0093493756418409346,0.33202379057761722,31.38565730110213,36.334,22.551030463626184,40.220284138578073,y,3
279,0.06244343676646065,0.126,0.0,0.215721883103973,31.35486651611521,34.0,22.510392355614748,40.19934067661567,y,4
280,0.10322758800111523,0.056,0.0,0.22607934099610277,27.814330330606992,28.6,18.970973748245907,36.657686912968074,g,4
281,0.10263871171210537,0.053,0.0,0.22571982818826547,27.708201146755044,29.869,18.865261983916838,36.551140309593251,g,4
282,0.10007480996731541,0.053,0.0,0.22332352636888347,26.41795067606444,27.467,17.586810447337747,35.249090904791132,g,4
283,0.09788697940175306,0.058,0.0,0.22126338017114883,25.345150621834854,26.335,16.521709859084133,34.168591384585575,g,4
284,0.0942249112906326,0.054,0.0,0.21766124555111704,23.5017302172636,24.265,14.691670384398448,32.311790050128749,g,4
285,0.08672241612150666,0.045,0.0,0.21043084354857206,19.763590737634274,20.467,10.95576146875111,28.571420006517439,g,4
286,0.08426978092018989,0.048,0.0,0.20814063991679302,18.807110490378847,21.2,10.01836752400046,27.595853456757233,g,4
287,0.08385007033158953,0.062,0.0,0.20752627364523901,18.904438808016693,21.195,10.109202522148991,27.699675093884395,g,4
288,0.08094084256051208,0.053,0.0,0.20471302118097867,17.790629212536956,19.072,9.1128152536037508,26.468443171470163,g,4
289,0.07673341872477411,0.05,0.0,0.20062178080739193,16.2141630621108,17.332,7.5369298120014392,24.891396312220159,g,3
290,0.0777925318870955,0.049,0.0,0.20167190768342874,16.980388062749682,18.733,8.3034061201389058,25.657370005360459,g,3
291,0.07743785070904896,0.053,0.0,0.20131793349640131,17.101010896619513,17.8,8.4470616511520831,25.754960142086944,g,2
292,0.07801556087088621,0.067,0.0,0.20185219595986675,17.472854313601616,17.867,8.8187234175708191,26.126985209632412,g,2
293,0.07531969758143686,0.065,0.0,0.19923350431417269,16.429754127183855,16.2,7.8402709184129851,25.019237335954728,g,2
294,0.07738889149249481,0.068,0.0,0.20117452575831529,17.41018834289011,18.0,8.8258446851312744,25.994532000648945,g,2
295,0.07904625795419937,0.064,0.0,0.20275798664042483,18.25772804371323,18.332,9.6722017127844744,26.843254374641983,g,2
296,0.08452636522313092,0.087,0.0,0.20808814775811194,20.62548041504536,20.736,12.035756753779298,29.215204076311423,g,2
297,0.08751183291516487,0.079,0.0,0.21100703443360463,21.97674238087538,21.133,13.389762529901507,30.563722231849251,g,2
298,0.10978243311061492,0.227,0.0,0.22981377138310238,28.07402329934837,28.073,19.476000620347179,36.672045978349558,g,2
299,0.07240378834022843,0.522,0.0,0.234503718880885,43.3610259290806,42.731,34.445555545498948,52.276496312662246,y,3
